uid,title,synopsis,genres,aired,episodes,members,popularity,ranked,score,img_url,year,genre
1521,Black Jack the Movie,"Joe Carol Brane attempts to hire Dr. Black Jack on a breed of superhumans that have the strength, intellectual, athletic, and artistic skills with great excel in different fields, only to later find out that they start deteriorating after some period of time and causing an untimely death. Joe needs Dr. Black Jack's help on finding a cure.  
 
(Source: ANN) 
",['Drama'],"Nov 30, 1996",1.0,9028,4530,2235.0,7.37,https://cdn.myanimelist.net/images/anime/6/76031.jpg,1996,Drama
6676,Asura Cryin' 2,"Following the first season, Tomoharu is now faced with a dilemma: if he doesn't form a contract with an ""akuma,"" he risks losing his dear friend Takatsuki. However, doing so would compromise his own existence as it would result in him and his ghost friend Misao becoming an Asura Cryin'—mankind's biggest threat, according to their school's presidents. To make the decision even harder, Tomoharu and Misao have recovered some of their past memories—memories of a world that they didn't even know existed.","['Action', 'Supernatural', 'Mecha']","Oct 1, 2009 to Dec 24, 2009",13.0,53423,1806,2233.0,7.37,https://cdn.myanimelist.net/images/anime/9/50897.jpg,2009,Action
3549,Allison to Lillia,"Set in a continent divided into two commonwealths that have been engaged in war for hundreds of years, Allison and Will go on a mission to search ""the treasure that will put an end to the war"". Their hope is inherited to their daughter Lillia, who strives to thaw the torn nations into a united country. This anime encourages young generations to believe in a world without hatred or war regardless of nationalities and beliefs. 
 
(Source: Anime Network)","['Action', 'Adventure', 'Shounen']","Apr 3, 2008 to Oct 2, 2008",26.0,35618,2323,2232.0,7.37,https://cdn.myanimelist.net/images/anime/9/50491.jpg,2008,Action
30829,30-bu de Wakaru! Kore made no Love Live! TV Anime,Web-exclusive recaps of  Love Live! School Idol Project  originally released on Lantis' official YouTube channel. Each episode recaps each season respectively.,"['Music', 'Slice of Life', 'School']","Apr 24, 2015 to May 22, 2015",2.0,7512,4878,2230.0,7.37,https://cdn.myanimelist.net/images/anime/6/74193.jpg,2015,Music
4752,Vampire Knight: Guilty,"As a direct continuation of the first season, Zero comes back after his disappearance from the academy. Despite her relief, Yuuki, whose past is still shrouded in mystery, wonders what exactly happened to Zero during the separation. As Zero continues having the strange vision that appeared since the day he drank Kaname's blood, he visits the now awakened Maria Kurenai in an attempt to find answers. She only provides him with a cryptic answer that suggests who the true enemy really might be. 
 
In the meantime, vampires from the Supreme Vampire Council arrive at the academy in order to punish Zero with death for his sin of killing a pureblood. However, Kaname intervenes with the council's decision with not only the intention of saving Zero but with another purpose unbeknown to everyone around him. 
 
[Written by MAL Rewrite]","['Mystery', 'Supernatural', 'Drama', 'Romance', 'Vampire', 'Shoujo']","Oct 7, 2008 to Dec 30, 2008",13.0,264129,376,2227.0,7.38,https://cdn.myanimelist.net/images/anime/3/10075.jpg,2008,Mystery
33581,Trinity Seven Movie 1: Eternity Library to Alchemic Girl,"The film's story begins when Arata inadvertently touches ""Hermes Apocrypha,"" Lilith's Grimoire. Suddenly, he is enveloped by a bright white light, and a girl appears before him. She calls herself Lilim, and treats both Arata and Lilith as her parents. At the same time she appears, something changes in the world. The forbidden Eternal Library awakens. In the Library is sealed the ultimate culmination of Alchemy, the White Demon Lord. The White Demon Lord plots to eliminate Arata and the Trinity Seven to usurp the position of Demon Lord. Bristling with untold power, the White Demon Lord attacks Arata, and triggers a desperate crisis where Arata and the Trinity Seven must save the world in this last battle. 
 
(Source: ANN)","['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Romance', 'School', 'Shounen']","Feb 25, 2017",1.0,93876,1168,2226.0,7.38,https://cdn.myanimelist.net/images/anime/6/83172.jpg,2017,Action
31245,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,"Love is blooming at Sakuragaoka High School. Natsuki Enomoto has finally mustered the courage to confess to her childhood friend, Yuu Setoguchi. However, in the final moments of her confession, an embarrassed Natsuki passes it off as a ""practice confession."" Oblivious to her true feelings and struggling with his own, Yuu promises to support Natsuki in her quest for love. While Natsuki deals with her failed confession, fellow classmate Koyuki Ayase struggles with his own feelings for Natsuki. Despite his timidness, he is determined to win over her heart. 
 
 Zutto Mae Kara Suki deshita.: Kokuhaku Jikkou Iinkai  follows Natsuki as she dreams of one day ending her practices and genuinely confessing to Yuu. Meanwhile, close friends also find themselves entangled in their own webs of unrequited love and unspoken affections. 
 
[Written by MAL Rewrite]","['Romance', 'School']","Apr 23, 2016",1.0,99994,1099,2229.0,7.38,https://cdn.myanimelist.net/images/anime/3/82121.jpg,2016,Romance
27,Trinity Blood,"The background is in the distant future after the destruction brought about by Armageddon. The war between the vampires and the humans continue to persist. In order to protect the humans from the vampires, the Vatican has to rely on other allies to counter the situation. The protagonist,  Abel Nightroad, is a traveling priest from the Vatican and a crusnik, a vampire that drinks the blood of vampires. He is a member of the ""Ax"", a special operations group led by Cardinal Catherina Sforza. He encounters a young girl called Esther, who decides to go with him to Rome and train at the Vatican. Soon after he meets her, the order of Rozencreuz, led by Abel's twin, Cain, tries to continue the war so they can rule the world. It's up to Abel and the AX to try and stop them.","['Action', 'Supernatural', 'Vampire']","Apr 29, 2005 to Oct 28, 2005",24.0,145431,761,2225.0,7.38,https://cdn.myanimelist.net/images/anime/10/24649.jpg,2005,Action
541,Tenchi Muyou! Ryououki 3rd Season,"Ever since his powers awakened, Tenchi Masaki has attracted the attention of many powerful galactic beings, including the mysterious Lady Takami who dispatches her best warrior, Z, to observe him. Though he is under strict orders not to harm Tenchi, Z has no intention of playing by the rules and begins plotting his demise.  
 
Meanwhile, on Earth, Tenchi tries to piece together more information about his family and the universe. But as usual, his life won't be getting any easier, as his entire household enters a state of panic when Noike Kamiki Jurai—a woman claiming to be Tenchi’s fiancée—shows up out of the blue. 
 
[Written by MAL Rewrite]","['Action', 'Comedy', 'Harem', 'Sci-Fi', 'Shounen', 'Space']","Sep 18, 2003 to Mar 16, 2005",6.0,15942,3579,2223.0,7.38,https://cdn.myanimelist.net/images/anime/8/31587.jpg,2003,Action
30344,The iDOLM@STER Cinderella Girls 2nd Season,Second season of  The iDOLM@STER Cinderella Girls .,"['Comedy', 'Drama', 'Music']","Jul 18, 2015 to Oct 17, 2015",12.0,27511,2702,2224.0,7.38,https://cdn.myanimelist.net/images/anime/9/75120.jpg,2015,Comedy
13333,Tari Tari,"At Shirahamazaka High School, a special recital is held every year in which music students are able to showcase their talents in front of professionals and other prestigious guests. A third year, Konatsu Miyamoto desperately wants to sing in her last high school recital, but because she screwed up the year before, the vice principal has barred her from participating. 
 
That's when Konatsu comes up with a new plan to get involved; instead of joining the official choir, she'll form her own singing club with her friends! Unfortunately this proves to be harder than she imagined. Her friend Wakana Sakai, has given up on singing, for one, and Konatsu needs more than just two members. With only a month left until the recital, will Konatsu be able to find enough members for her club and actually be ready to sing at one of the most important events of the school year and graduate without regrets?","['Music', 'Slice of Life', 'School']","Jul 1, 2012 to Sep 23, 2012",13.0,116975,962,2221.0,7.38,https://cdn.myanimelist.net/images/anime/10/83575.jpg,2012,Music
5141,Taishou Yakyuu Musume.,"In 1925 (year 14 of the Taisho era) baseball is still quite unknown in Japan and there are only a few male teams. After being told by a baseball player that women should become housewives instead of going to school, 14-year-old Akiko invites her friend Koume to start a baseball team in order to prove him wrong. During this time, when even running was considered too vulgar for women, baseball is known as ""what the boys do"" and they face many difficulties when having to find enough members, to get permission from their parents and also when learning about the sport itself, which they soon discover to be more difficult than expected.","['Comedy', 'Historical', 'School', 'Seinen', 'Sports']","Jul 3, 2009 to Sep 25, 2009",12.0,15957,3576,2218.0,7.38,https://cdn.myanimelist.net/images/anime/6/22583.jpg,2009,Comedy
4884,Tales of the Abyss,"The world of Auldrant is bound by the Score, a series of prophecies from centuries past that dictate the world's future. It is considered an absolute fate that everyone lives by—even people whose actions lead to bloodshed and tears. Using magical abilities known as the Fonic Arts, a war between the nation of Kimlasca-Lanvaldear and the Malkuth Empire is waged in hopes of bringing the Score's foreseen utopia to life. 
 
 Tales of the Abyss  follows Luke von Fabre, who spends his days locked away in his manor after being kidnapped and losing memories as a child. One day, while honing his swordsmanship, a woman named Tear attempts to assassinate his master. Luke defends him, but the clash results in the two being teleported to a distant land. Luke and Tear’s journey back quickly escalates into a quest that will either free the world from the Score's chains or destroy it completely.","['Adventure', 'Drama', 'Fantasy']","Oct 3, 2008 to Mar 28, 2009",26.0,100616,1088,2220.0,7.38,https://cdn.myanimelist.net/images/anime/8/21243.jpg,2008,Adventure
855,Strawberry Panic,"Aoi Nagisa transfers to one of the three affiliated all-girl Catholic schools on Astraea Hill, St. Miator's Girls' Academy. There, she discovers a community of fellow students entwined in an intricate hierarchy, in which two Etoiles represent the three schools. In order to fit in, Nagisa must go to class, join clubs, and make new friends. Meanwhile, Shizuma Hanazono, the sole Etoile of Astraea Hill, finds herself drawn to this new, exciting transfer student. As Shizuma and Nagisa get to know each other, Shizuma finally decides it is time to face her troubled past.","['Drama', 'Romance', 'School', 'Shoujo Ai']","Apr 4, 2006 to Sep 26, 2006",26.0,100090,1093,2216.0,7.38,https://cdn.myanimelist.net/images/anime/3/14070.jpg,2006,Drama
34126,Rewrite 2nd Season,The second season of the  Rewrite  series which adapts Moon and Terra routes.,"['Action', 'Military', 'Comedy', 'Supernatural', 'Romance', 'Fantasy']","Jan 14, 2017 to Mar 25, 2017",11.0,76685,1395,2211.0,7.38,https://cdn.myanimelist.net/images/anime/13/83930.jpg,2017,Action
19291,Pokemon XY,"Satoshi and Pikachu have arrived in Miare City of the illustrious Kalos region to capture more Pokemon and continue their journey towards becoming the very best. Meanwhile, a genius inventor named Citron and his little sister Eureka wander the city when they run into Satoshi who quickly challenges them to a battle. However, they are soon caught up in a dangerous incident when Team Rocket, following Satoshi into Kalos, cause a Gaburias to rampage through the city. 
 
Far away in the quiet Asame Town, a young girl named Serena slogs through daily Sihorn riding practice at the behest of her mother, a professional Sihorn racer. After practice, she sees the events unfolding in Miare City on television where she recognizes a boy from her childhood. Having left a significant impact on her life, the sight of him stirs in her a desire to meet him again; and so, Serena sets off to Miare City, determined to find the boy from her past. 
 
 Pokemon XY  follows the group as they travel throughout Kalos in pursuit of their ambitions—Satoshi challenging Pokemon gyms, Citron learning from Satoshi, and Serena searching for what exactly her dream is. Along the way, they meet new friends, face new rivals, and continue to thwart Team Rocket's schemes, all the while discovering a little about the mysteries of mega evolution. 
 
[Written by MAL Rewrite]","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']","Oct 17, 2013 to Oct 22, 2015",93.0,69173,1522,2210.0,7.38,https://cdn.myanimelist.net/images/anime/12/54549.jpg,2013,Action
161,Peace Maker Kurogane,"Although traumatized by witnessing the murder of his parents by one of the Choushuu, Ichimura Tetsunosuke's thirst for revenge lead him to desire strength. At the age of 15, Tetsunosuke approached the Shinsengumi, wanting to become one of its members. However, Tetsunosuke lacked the skill, mind and will to emotionlessly cut down whoever threatened peace and the Shinsengumi. Even with the support of his brother Tatsunosuke and his newfound friends of the Shinsengumi, little did Tetsunosuke know the blood and pain he would have to face being part of this historical group.","['Action', 'Comedy', 'Historical', 'Samurai', 'Shounen']","Oct 8, 2003 to Mar 24, 2004",24.0,45912,2008,2209.0,7.38,https://cdn.myanimelist.net/images/anime/10/77408.jpg,2003,Action
31918,Owari no Seraph: Nagoya Kessen-hen - Owaranai Seraph - Nagoya Kessen-hen,Specials included in the Blu-ray and DVD releases.,"['Comedy', 'Parody', 'Shounen']","Dec 25, 2015 to Mar 30, 2016",4.0,27971,2682,2207.0,7.38,https://cdn.myanimelist.net/images/anime/10/77545.jpg,2015,Comedy
19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru","For Kanade Amakusa, life as a high schooler should have been normal, and it would have been—if he wasn't living with the most ridiculous curse imaginable. “Absolute Choice,"" a system forced upon him by a self-proclaimed god, randomly presents a mental selection of actions that he must act out based on his choice. To add to his dilemma, it tends to occur in the most public of places, and his options never seem to deviate from the rude and crude in nature. 
 
As a result, the helpless boy stresses through each day, fumbling to repair his already tarnished reputation while desperately praying to avoid the next spontaneous episode of Absolute Choice. To his dismay, the one in charge is always one step ahead of him and proceeds to not-so-subtly ""choice"" him into the lives of several girls at his school. Just when Kanade's school life can’t seem to be doomed any further, a decision that he reluctantly selects on the way home sends a beautiful girl crashing down from the sky, along with the promise of more hysterically hellish choices. 
 
[Written by MAL Rewrite]","['Harem', 'Comedy', 'Romance', 'School']","Oct 10, 2013 to Dec 12, 2013",10.0,287058,341,2206.0,7.38,https://cdn.myanimelist.net/images/anime/10/53235.jpg,2013,Harem
351,Ojamajo Doremi Sharp,"At the end of the first season, Doremi and her friends all had to give up their witch powers and be normal girls again. This also meant that they couldn't see Majorika, Lala, and the fairies again. The MAHO-Dou was also deserted and the door to the Majokai was locked. 
 
The Queen, having seen all this through her crystal ball, secretly makes it so that Doremi and co. all end up heading into the Majokai again, with the excuse to return Majorika's hair dryer. However they end up stumbling into a garden, and one of the roses reveals a baby! 
 
The Queen tells the girls that they must raise the baby for a whole year. To help them, they receive newer and stronger witch powers than before! The adventure isn't over yet!","['Comedy', 'Magic', 'Shoujo']","Feb 6, 2000 to Jan 28, 2001",49.0,13023,3878,2204.0,7.38,https://cdn.myanimelist.net/images/anime/11/27123.jpg,2000,Comedy
601,Nekojiru-sou,"The main character, a cat named Nyatto, embarks upon a journey to save his sister's soul, which was ripped in two when Nyatto tried to save her from Death. She trails after him, brain-dead. They encounter many brilliant, mind-bending situations, beginning with a disturbing magic show. 
 
(Source: ANN)","['Comedy', 'Dementia', 'Psychological']","Feb 21, 2001",1.0,51776,1854,2203.0,7.38,https://cdn.myanimelist.net/images/anime/5/84241.jpg,2001,Comedy
519,Mahoraba: Heartful days,"Shiratori Ryuushi is a young artist-in-training, about to start studying at a vocational school. Arriving at his new lodgings, Narutakisou, he finds himself the focus of attention for the collection of weirdos that inhabit the place. He also meets and falls for the landlady, Aoba Kozue, who seems to be both lovely and charming. However, Kozue is not what she seems to be... in fact, she's more. 
 
(Source: ANN)","['Comedy', 'Drama', 'Romance', 'Shounen']","Jan 10, 2005 to Jun 27, 2005",26.0,20417,3159,2197.0,7.38,https://cdn.myanimelist.net/images/anime/3/50903.jpg,2005,Comedy
34012,Isekai Shokudou,"Western Restaurant Nekoya is a popular eatery located on a street corner in a Tokyo shopping district. Serving both traditional Japanese fare as well as Western dishes, this eating establishment is popular among Tokyo's residents. But this seemingly ordinary restaurant is also popular with another type of clientele...  
 
While the restaurant is thought to be closed on Saturdays, the truth is that on this special day each week, its doors are instead opened to the inhabitants of other worlds. From dragons and elves to fairies and mages, this restaurant has no shortage of strange customers. Nevertheless, the enigmatic chef known only as ""Master"" will be waiting to serve up their favorite dishes with a kind smile and keep them coming back for many more Saturdays to come. 
 
[Written by MAL Rewrite]","['Comedy', 'Fantasy', 'Mystery']","Jul 4, 2017 to Sep 19, 2017",12.0,121562,931,2192.0,7.38,https://cdn.myanimelist.net/images/anime/3/86666.jpg,2017,Comedy
6064,Higurashi no Naku Koro ni Kai Specials,Specials that come with the DVDs.,"['Comedy', 'Parody']","Sep 21, 2007 to Aug 22, 2008",24.0,36441,2301,2191.0,7.38,https://cdn.myanimelist.net/images/anime/12/13242.jpg,2007,Comedy
5521,Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,"To encourage Nagi to swim and enjoy summer, Maria invites various friends to their Sanzenin family's private beach. While everyone is having fun, Nagi hesitates to wear swimsuits and come out because of her small breasts, and refuses to join...","['Action', 'Comedy', 'Harem', 'Parody', 'Romance']","Mar 6, 2009",1.0,32243,2460,2190.0,7.38,https://cdn.myanimelist.net/images/anime/3/13634.jpg,2009,Action
18229,Gatchaman Crowds,"Hajime Ichinose's ordinary life is in for a change when a transcendent being named J.J Robinson hands her a small book called NOTE—a device which transforms her into one of the Gatchaman, the legendary protectors of Tachikawa City. Stressing that the existence of their group must remain a secret, fellow Gatchaman Sugane Tachibana takes Hajime to their base of operations, where Paiman, the panda-like alien leader of the Gatchaman, reveals their purpose: to eliminate aliens that pose a danger to humanity. These existential threats, called MESS, are becoming increasingly dangerous, destroying everything they touch. Now it's up to the Gatchaman and their new recruit to stop them before the world is engulfed in chaos. 
 
[Written by MAL Rewrite]","['Sci-Fi', 'Adventure']","Jul 13, 2013 to Sep 28, 2013",12.0,150126,740,2189.0,7.38,https://cdn.myanimelist.net/images/anime/7/52471.jpg,2013,Sci-Fi
653,Galaxy Angel 3,"Their mission is to locate and retrieve the mysterious Lost Technology, even though these girls have never been known to stick to their mission. Milfeulle, Forte, Ranpha, Mint, and Vanilla are back for another round of hilarity. The Galaxy Angels have sworn to protect the galaxy one planet at a time. Now with some competition with the newly-formed Twin Star Brigade, they continue to find themselves in the center of chaos... though usually they're the ones at fault for its cause. 
 
(Source: ANN)","['Comedy', 'Sci-Fi']","Oct 6, 2002 to Mar 31, 2003",26.0,7554,4854,2188.0,7.38,https://cdn.myanimelist.net/images/anime/8/2757.jpg,2002,Comedy
20509,Fate/kaleid liner Prisma☆Illya 2wei!,"Another lovely summer goes by for Illyasviel von Einzbern. Taking a break from her magical girl duties, she enjoys her time off after collecting the Class Cards with her best friend Miyu Edelfelt.  
 
However, her break comes to an abrupt end when she and Miyu are abducted by Rin Toosaka and Luviagelita Edelfelt, while out with her friends. The magical girls learn that their work is far from over, as Clock Tower informs them that the out of control mana thought to have been sealed continues to be dispersing throughout Fuyuki City. After heading to the origin point of the out of control mana, Illya and Miyu are tasked with solving the anomaly.  
 
But after casting their spell, Illyasviel discovers that she's split into two people! As this mysterious new form darts off, she can only wonder: what is to come from the existence of her dopplegänger, running amok in the unsuspecting town? 
 
[Written by MAL Rewrite]","['Action', 'Comedy', 'Fantasy', 'Magic']","Jul 10, 2014 to Sep 11, 2014",10.0,104233,1071,2187.0,7.38,https://cdn.myanimelist.net/images/anime/12/64175.jpg,2014,Action
40206,Fate/Grand Order: Zettai Majuu Sensen Babylonia - Initium Iter,"The year 2010 AD. Romani Archaman has been posted to Chaldea. There, he becomes the primary doctor for a young girl. Mash Kyrielight, Chaldea's second successful summoning experiment, is interested in the word ""Senpai."" The interaction between the two gives Mash a reason to hope. That hope becomes a wave and starts to spread. That is your story, the story of a normal ""somebody."" The story at the beginning of a journey that weaves the future. 
 
(Source: AniplexUS)","['Action', 'Supernatural', 'Magic', 'Fantasy']","Aug 4, 2019",1.0,23815,2970,2186.0,7.38,https://cdn.myanimelist.net/images/anime/1864/102399.jpg,2019,Action
15583,Date A Live,"Thirty years ago, the Eurasian continent was devastated by a supermassive ""spatial quake""—a phenomenon involving space vibrations of unknown origin—resulting in the deaths of over 150 million people. Since then, these quakes have been plaguing the world intermittently, albeit on a lighter scale. 
 
Shidou Itsuka is a seemingly average high school student who lives with his younger sister, Kotori. When an imminent spatial quake threatens the safety of Tengu City, he rushes to save her, only to be caught in the resulting eruption. He discovers a mysterious girl at its source, who is revealed to be a ""Spirit,"" an otherworldly entity whose appearance triggers a spatial quake. Soon after, he becomes embroiled in a skirmish between the girl and the Anti-Spirit Team, a ruthless strike force with the goal of annihilating Spirits. 
 
However, there is a third party that  believes in saving the spirits: ""Ratatoskr,"" which surprisingly is commanded by Shidou's little sister!  Kotori forcibly recruits Shidou after the clash, presenting to him an alternative method of dealing with the danger posed by the Spirits—make them fall in love with him. Now, the fate of the world rests on his dating prowess, as he seeks out Spirits in order to charm them. 
 
[Written by MAL Rewrite]","['Sci-Fi', 'Harem', 'Comedy', 'Romance', 'Mecha', 'School']","Apr 6, 2013 to Jun 22, 2013",12.0,556222,110,2181.0,7.38,https://cdn.myanimelist.net/images/anime/13/44844.jpg,2013,Sci-Fi
2813,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,"Alfred J Kwak (Dutch, it takes place in Holland) lost his parents, brothers and sisters when he was young. He was raised by a mole. The series covers the life of Alfred from the day he is born. In his life Alfred tries to help all sorts of animals all over the world. The series are meant to entertain children and teach children about life, covering historical aspects like WW II.  
 
(Source: AniDB)","['Adventure', 'Fantasy', 'Comedy', 'Drama', 'Kids']","Apr 3, 1989 to Mar 29, 1990",52.0,4390,6052,2180.0,7.38,https://cdn.myanimelist.net/images/anime/10/3879.jpg,1989,Adventure
11266,Ao no Exorcist: Kuro no Iede,"Feeling slighted by Rin, Kuro goes on the hunt for a new master, but can he find anyone who can truly replace Rin?","['Action', 'Demons', 'Fantasy', 'Shounen', 'Supernatural']","Oct 26, 2011",1.0,92622,1176,2176.0,7.38,https://cdn.myanimelist.net/images/anime/11/73495.jpg,2011,Action
4038,Zettai Karen Children,"They're cute, adorable and three of the most powerful Espers the world has ever seen: Kaoru, the brash psychokinetic who can move objects with her mind; Shiho, the sarcastic and dark natured psychometric able to pick thoughts from people's minds and read the pasts of inanimate objects like a book; and Aoi, the most collected and rational of the three, who has the ability to teleport herself and the others at will. So what to do with these potential psychic monsters in the making? Enter B.A.B.E.L., the Base of Backing ESP Laboratory, where hopefully ""The Children"" and others like them can become part of the answer to an increasing wave of psychic evolution. It's a win-win solution... Unless you're Koichi Minamoto, the overworked young man stuck with the unenviable task of field commanding a team of three pre-teen girls!  
 
(Source: Sentai Filmworks) ","['Action', 'Comedy', 'Supernatural', 'Shounen']","Apr 6, 2008 to Mar 29, 2009",51.0,35575,2325,2173.0,7.39,https://cdn.myanimelist.net/images/anime/5/75581.jpg,2008,Action
878,Zegapain,"Average high school student Kyou Sogoru is an avid swimmer living in beautiful Maihama City. He spends his days hanging out with friends, swimming, and playing video games. However, his normal life turns upside down when a beautiful and mysterious girl named Shizuno Misaki approaches him with a strange request—jump into their school's pool together. 
 
This fateful leap transports Kyou into a war-torn world where humans pilot impressive humanoid robots known as Zegas to fight against malicious aliens known as Gards-Orm. To spearhead this endeavor, humans have formed Cerebrum, a rebel organization working to prevent the Gards-Orm from eradicating humankind. 
 
As Kyou participates in combat operations, meets his fellow Zega pilots, and witnesses countless deaths, he begins to question the true nature of this world as well as his own life. 
 
[Written by MAL Rewrite]","['Action', 'Mecha', 'Romance', 'Sci-Fi']","Apr 6, 2006 to Sep 28, 2006",26.0,27321,2707,2172.0,7.39,https://cdn.myanimelist.net/images/anime/6/76949.jpg,2006,Action
12711,Uta no☆Prince-sama♪ Maji Love 2000%,"Entering her Master's course, Nanami Haruka is facing an even more difficult time. And she isn't the only one. The main six members of Starish are assigned new seniors to watch over them! But the seniors aren't having the best attitudes about it.  
 
Watch Uta no☆Prince-sama♪ Maji Love 2000% and find yourself completely engaged in a whole new adventure mixed in with comedy and romance!","['Comedy', 'Harem', 'Music', 'Romance', 'School', 'Shoujo']","Apr 4, 2013 to Jun 27, 2013",13.0,83963,1300,2169.0,7.39,https://cdn.myanimelist.net/images/anime/12/44019.jpg,2013,Comedy
16417,Tamako Market,"Inside the Usagiyama Shopping District lies an eccentric but close-knit community of business owners. Tamako Kitashirakawa, a clumsy though adorable teenage girl, belongs to a family of mochi bakers who own a quaint shop called Tama-ya. One day, Tamako stumbles upon a talking bird that presents himself as royalty from a distant land. Dera Mochimazzi, as he calls himself, states that he’s seeking a bride for his country’s prince. Intent on his mission, Dera follows Tamako home and develops an addiction to mochi, becoming painfully overweight and subsequently unable to fly back to his homeland; thus, he takes up residence with Tamako's family and becomes the community’s beloved mascot. 
 
Meanwhile, Tamako's friend, Mochizou Ooji, continues to hide his true feelings for her. Their fathers are fierce mochi rivals, but will it be enough to drive a wedge between Tamako and Mochizou? And just what will happen to Dera's task of finding his prince’s destined bride? 
 
[Written by MAL Rewrite]","['Slice of Life', 'Comedy']","Jan 10, 2013 to Mar 28, 2013",12.0,223397,476,2167.0,7.39,https://cdn.myanimelist.net/images/anime/6/79594.jpg,2013,Slice of Life
31680,Super Lovers,"Upon hearing news that his mother was on verge of death, Haru Kaidou—the eldest son of the family—flies all the way to Canada. The moment he arrives, he learns that not only did his mother fool him, but he is also supposed to take care of his adoptive brother, Ren Kaidou, an antisocial kid who feels more comfortable around dogs than people. 
 
Due to his new brother's distrustful nature, Haru initially has a hard time reaching out to Ren but their relationship eventually grows. He makes a promise to Ren: they will live together in Japan after Haru graduates from high school. However, due to an unfortunate accident, Haru loses all memories of the summer they spent together, including the promise he made. Five years later, expecting Haru to keep his promise, Ren arrives in Tokyo; but to Haru, Ren is just a random boy claiming to be his brother. 
 
[Written by MAL Rewrite]","['Slice of Life', 'Comedy', 'Drama', 'Romance', 'Shounen Ai']","Apr 6, 2016 to Jun 8, 2016",10.0,76712,1398,2166.0,7.39,https://cdn.myanimelist.net/images/anime/4/78450.jpg,2016,Slice of Life
565,Steamboy,"Ray is a young wunderkind inventor living in Victorian England. His life is turned upside down when he receives a special package hailing from the United States, sent by his grandfather, Lloyd Steam. The package contains a device called a Steam Ball, a device so powerful that it can drive any machine that requires steam with a nearly limitless amount of energy. 
 
Ray is instructed to not let the Steam Ball fall into the wrong hands, which include the mighty O'Hara Foundation, who desperately want to bring the Steam Ball back into their control so they can achieve their less than noble goals. 
 
He will need to use every bit of his brilliance in order to dodge the countless goons that are sent to snatch the device from him. It will be a battle between good and evil, a battle for redemption, a battle for the future!","['Action', 'Military', 'Sci-Fi', 'Adventure', 'Historical', 'Drama']","Jul 17, 2004",1.0,58843,1692,2165.0,7.39,https://cdn.myanimelist.net/images/anime/11/21278.jpg,2004,Action
710,Rec,"Fumihiko Matsumaru is an average salaryman with no girlfriend. He invited his colleague Miss Tanaka to a movie but was stood up. Right at the time he was about to toss tickets into a trash can, a cute girl appeared and asked him not to waste those two tickets. After movie and dinner, he escorted her home and found they live in the same neighborhood, yet unfortunately her apartment caught on fire hours later. Having nowhere else to stay, rookie seiyuu Aka Onda moved to Matsumaru's place, and the two had started a ""more than friend but not yet lovers"" relationship under the same roof while keeping this secret from their employers.  
 
(Source: ANN)","['Comedy', 'Drama', 'Romance', 'Seinen']","Feb 3, 2006 to Mar 31, 2006",9.0,91019,1191,2161.0,7.39,https://cdn.myanimelist.net/images/anime/8/34621.jpg,2006,Comedy
3342,Mnemosyne: Mnemosyne no Musume-tachi,"For normal people, getting stabbed to death would constitute the end of the road. For Rin Asogi, it's a mere inconvenience. Rin is immortal, a nice perk to have when you're a private detective constantly finding yourself in dangerous situations. 
 
Rin has eaten a ""time fruit"": a fruit from the guardian tree Yggdrasil, which, when consumed by a woman, makes her unable to die. Rin's immortality doesn't stop others from trying to kill her, of course; over her long lifetime she has been shot at, cut up, maimed, tortured, and suffered countless other violent deaths. 
 
This time, it's different. The year 1990 sparks the beginning of a series of events in Rin's life that sends her spiraling toward her fate. Someone is hunting down immortal women like Rin, and Rin's life may be in actual danger. 
 
 Mnemosyne no Musume-tachi  spans 65 years in Rin's life, during which she watches those around her get old while she herself remains unchanged. Higher forces are after her, and Rin must use every means at her disposal—or her next death may just be her last. 
 
And it all begins when she goes searching for a lost cat, but finds the amnesiac Koki Maeno instead...","['Action', 'Sci-Fi', 'Horror', 'Supernatural', 'Shoujo Ai']","Feb 4, 2008 to Jul 7, 2008",6.0,137891,805,2157.0,7.39,https://cdn.myanimelist.net/images/anime/10/10918.jpg,2008,Action
